id_an,nom,prenom,sexe,num_dep,num_circo,groupe,email1,email2,email3,adresse_tel,sites_web,twitter,url_an,url_nosdeputes
719882,Meynier-Millefert,Marjolaine,F,38,10,LREM,marjolaine.meynier-millefert@assemblee-nationale.fr,mmeyniermillefert@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.marjolainemeyniermillefert.fr|https://twitter.com/M_MeynierM|https://fr-fr.facebook.com/MarjolaineMeynierMillefert/|http://www.en-marche.fr,M_MeynierM,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719882,https://www.nosdeputes.fr/marjolaine-meynier-millefert
336316,Bouchet,Jean-Claude,H,84,2,LR,jcbouchet@jcbouchet.fr,jean-claude.bouchet@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|33, Cours Sadi-Carnot BP 70044 84302 Cavaillon cedex Téléphone : 04 90 05 85 02",https://twitter.com/JCBOUCHET|http://www.jeanclaudebouchet.fr,JCBOUCHET,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA336316,https://www.nosdeputes.fr/jean-claude-bouchet
1498,Goasguen,Claude,H,75,14,LR,claude.goasguen@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Mairie du 16è arrondissement de Paris 71 Avenue Henri Martin 75775 Paris cedex 16 Téléphone : 01 40 72 16 00",http://www.claudegoasguen.fr|https://twitter.com/ClaudeGoasguen,ClaudeGoasguen,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1498,https://www.nosdeputes.fr/claude-goasguen
720054,Haury,Yannick,H,44,9,LREM,yannick.haury@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/YHaury44|http://yannick-haury.fr|https://fr-fr.facebook.com/yannickhaury2017/,YHaury44,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720054,https://www.nosdeputes.fr/yannick-haury
719728,Le Bohec,Gaël,H,35,4,LREM,gael.lebohec@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/GaelLeBohec|https://fr-fr.facebook.com/LeBohecGael/|http://lebohec-gael.fr|http://lebohecgael.simplesite.com,GaelLeBohec,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719728,https://www.nosdeputes.fr/gael-le-bohec
642724,Barbier,Frédéric,H,25,4,LREM,barbier.frederic25@gmail.com,frederic.barbier@assemblee-nationale.fr,,49 Rue de Belfort 25400 Audincourt Téléphone : 0381307905|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP,http://www.fredericbarbier.fr|https://twitter.com/Fred_Barbier,Fred_Barbier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642724,https://www.nosdeputes.fr/frederic-barbier
429893,Carvounas,Luc,H,94,9,SOC,luc.carvounas@mairie-alfortville.fr,luc.carvounas@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/luccarvounas|https://fr-fr.facebook.com/luccarvounas/|http://www.luccarvounas.net|http://www.luccarvounas.fr,luccarvounas,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA429893,https://www.nosdeputes.fr/luc-carvounas
720720,Poueyto,Josy,F,64,1,MODEM,josy.poueyto@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/josypoueyto,josypoueyto,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720720,https://www.nosdeputes.fr/josy-poueyto
720162,Bolo,Philippe,H,49,7,MODEM,philippe.bolo@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.philippe-bolo.fr|https://twitter.com/phbolo|http://www.pbolo2017.fr,phbolo,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720162,https://www.nosdeputes.fr/philippe-bolo
267440,Diard,Éric,H,13,12,LR,eric.diard@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|44 Avenue Jean Jaurès 13700 Marignane",https://twitter.com/DiardEric|https://fr-fr.facebook.com/eric.diard.3/|http://www.ericdiard.fr,DiardEric,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267440,https://www.nosdeputes.fr/eric-diard
267785,Larrivé,Guillaume,H,89,1,LR,guillaume.larrive@assemblee-nationale.fr,,,3 Impasse Maison Fort 89000 Auxerre Téléphone : 03 86 48 37 88|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP,http://www.larrive.com|https://twitter.com/GLarrive|https://fr-fr.facebook.com/guillaumelarrive/|https://larrive.fr|https://larrive.org|https://larrive.fr/idees|http://www.larrive2017.fr|https://larrive.fr/livres|https://larrive.fr/parrainage|https://larrive.wordpress.com/livres|http://www.plon.fr/auteur/guillaume-larriva-/438356|http://www.plon.fr/ouvrage/insoumission/9782259252140|http://livre.fnac.com/a10162253/Guillaume-Larrive-Insoumission|https://livre.fnac.com/a12646697/Guillaume-Larrive-Le-coup-d-etat-Macron,GLarrive,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267785,https://www.nosdeputes.fr/guillaume-larrive
720414,Perrot,Patrice,H,58,2,LREM,patrice.perrot@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.76.09|Permanence parlementaire 12 Route de La Machine 58300 Saint-Léger-des-Vignes Téléphone : 03 86 30 69 20",https://fr-fr.facebook.com/patriceperrotenmarche58/,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720414,https://www.nosdeputes.fr/patrice-perrot
719570,Fabre,Catherine,F,33,2,LREM,catherine.fabre@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 13 Quai de la Monnaie 33800 Bordeaux Téléphone : 05 57 80 60 41",https://twitter.com/cfabreAN|http://catherinefabre.fr|https://fr-fr.facebook.com/CFABRE2017/,cfabreAN,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719570,https://www.nosdeputes.fr/catherine-fabre
721070,Ramassamy,Nadia,F,974,6,LR,nadia.ramassamy@assemblee-nationale.fr,,,"9310 Avenue Leconte de Lisle 97490 Saint-Denis Téléphone : 02.62.58.54.68|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01 40 63 68 78",http://nadiaramassamy.fr|http://nadiaramassamy.fr/?p=155|https://twitter.com/NadiaRamassamy,NadiaRamassamy,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721070,https://www.nosdeputes.fr/nadia-ramassamy
718926,Dharréville,Pierre,H,13,13,GDR,permanence.pierredharreville@gmail.com,pierre.dharreville@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|La fabrique du commun 14 Quai Général Leclerc 13500 Martigues Téléphone : 04 42 02 28 51",http://www.pierredharreville.fr|https://twitter.com/pdharreville|http://pierredharreville.blogspot.fr,pdharreville,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718926,https://www.nosdeputes.fr/pierre-dharreville
720066,Rist,Stéphanie,F,45,1,LREM,stephanie.rist@assemblee-nationale.fr,,,"Permanence parlementaire 12 Place Clovis 45750 Saint-Pryvé-Saint-Mesmin|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.31.19",https://fr-fr.facebook.com/StephanieRistEnMarche/|http://stephanierist.fr|https://twitter.com/stephanie_rist|http://stephanierist.en-marche.fr|https://my.sendinblue.com/users/subscribe/js_id/37qef/id/1,stephanie_rist,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720066,https://www.nosdeputes.fr/stephanie-rist
606712,Lurton,Gilles,H,35,7,LR,contact@gilleslurton.fr,gilles.lurton@assemblee-nationale.fr,,Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP|Permanence parlementaire 73 Rue Ville Pépin- Place de la Roulais 35400 Saint-Malo Téléphone : 02 99 88 76 00,https://fr-fr.facebook.com/gilleslurton7/|https://twitter.com/gilleslurton|http://www.gilleslurton.fr,gilleslurton,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606712,https://www.nosdeputes.fr/gilles-lurton
721824,Renson,Hugues,H,75,13,LREM,hugues.renson@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.51.76",https://twitter.com/huguesrenson|https://fr-fr.facebook.com/HuguesRensonDepute/|http://huguesrenson.fr,huguesrenson,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721824,https://www.nosdeputes.fr/hugues-renson
719798,Labaronne,Daniel,H,37,2,LREM,daniel.labaronne@assemblee-nationale.fr,permanence.daniel.labaronne@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 4 Place de la République Appartement n° 2 37150 Bléré",https://fr-fr.facebook.com/danielabaronnedepute/|https://twitter.com/LabaronneDaniel|https://www.daniel-labaronne.fr|https://fr-fr.facebook.com/danielabaronne2017,LabaronneDaniel,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719798,https://www.nosdeputes.fr/daniel-labaronne
719922,Causse,Lionel,H,40,2,LREM,lionel.causse@assemblee-nationale.fr,,,"Permanence parlementaire 50 Avenue Georges Clémenceau Résidence le Clos d'Acqs 40100 Dax|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.lionel-causse.fr|https://twitter.com/DeputeCausse|https://fr-fr.facebook.com/lionelcausse2017/,DeputeCausse,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719922,https://www.nosdeputes.fr/lionel-causse
720738,Michels,Thierry,H,67,1,LREM,thierry.michels@assemblee-nationale.fr,thierry.michels@thierrymichels.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.93.05|8 Rue Turenne 67000 Strasbourg Téléphone : 0388322987",http://www.thierrymichels.fr|https://twitter.com/ThierryMichels|https://fr-fr.facebook.com/ThierryMichels67/|http://www.thierrymichels2017.eu,ThierryMichels,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720738,https://www.nosdeputes.fr/thierry-michels
722062,Granjus,Florence,F,78,12,LREM,florence.granjus@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/fgranjus|http://florencegranjus.fr|https://fr-fr.facebook.com/fgranjus78/,fgranjus,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722062,https://www.nosdeputes.fr/florence-granjus
720100,Pradié,Aurélien,H,46,1,LR,aurelien.pradie@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/aurelien.pradie/|https://twitter.com/AurelienPradie,AurelienPradie,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720100,https://www.nosdeputes.fr/aurelien-pradie
722178,Maire,Jacques,H,92,8,LREM,jacques.maire@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.48.08",https://fr-fr.facebook.com/JacquesMaireLREM/|http://www.jacquesmaire.com|https://twitter.com/JMaireofficiel|http://www.jacquesmaire.fr,JMaireofficiel,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722178,https://www.nosdeputes.fr/jacques-maire
1206,Dupont-Aignan,Nicolas,H,91,8,NI,nicolas.dupont-aignan@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Mairie, 60 Rue Charles de Gaulle, 91330 Yerres Téléphone : 01 69 49 29 30",http://www.nda2015.fr|http://www.nda-2017.fr|http://www.debout-la-france.fr|https://twitter.com/dupontaignan|http://www.nicolasdupontaignan.fr,dupontaignan,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1206,https://www.nosdeputes.fr/nicolas-dupont-aignan
720552,Rauch,Isabelle,F,57,9,LREM,isabelle.rauch@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.04.59|Permanence parlementaire 24 Rue de l'Ancien Hôpital 57100 Thionville Téléphone : 03 82 52 81 84",http://www.isabelle-rauch-deputee.fr|https://twitter.com/isabelle_rauch,isabelle_rauch,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720552,https://www.nosdeputes.fr/isabelle-rauch
720590,Potterie,Benoit,H,62,8,LREM,benoit.potterie@en-marche.fr,benoit.potterie@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/benoitpotterie|http://www.benoitpotterie.fr|https://fr-fr.facebook.com/potteriebenoit/|http://benoitpotterie.en-marche.fr|https://fr-fr.facebook.com/benoit.potterie.792,benoitpotterie,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720590,https://www.nosdeputes.fr/benoit-potterie
642868,Christophe,Paul,H,59,14,UAI,paul.christophe@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01 40 63 06 59|11 Place du marché aux fruits 59630 Bourbourg Téléphone : 09 62 64 50 59",https://fr-fr.facebook.com/Paul-Christophe-Député-du-Nord-1387587231318843/|http://paulchristophe.fr|https://twitter.com/christophe_p|http://www.paul-christophe.fr,christophe_p,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642868,https://www.nosdeputes.fr/paul-christophe
719350,Tamarelle-Verhaeghe,Marie,F,27,3,LREM,marie.tamarelle@assemblee-nationale.fr,,,"16 Place Louis Gillain 27500 Pont-Audemer Téléphone : 0227367726|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/Marie-Tamarelle-Verhaeghe-En-Marche-Législatives-2017/|http://marie-tamarelle.fr|https://twitter.com/marietamarelle,marietamarelle,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719350,https://www.nosdeputes.fr/marie-tamarelle-verhaeghe
721278,Anato,Patrice,H,93,3,LREM,patrice.anato@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.patriceanato.fr|https://twitter.com/patrice_anato,patrice_anato,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721278,https://www.nosdeputes.fr/patrice-anato
721434,Lardet,Frédérique,F,74,2,LREM,frederique.lardet@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.74.60",http://www.frederiquelardet.fr|https://fr-fr.facebook.com/frederique.lardet/|https://twitter.com/F_Lardet,F_Lardet,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721434,https://www.nosdeputes.fr/frederique-lardet
721636,Parigi,Jean-François,H,77,6,LR,jean-francois.parigi@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 1 Place de l'Hôtel de Ville 77100 Meaux Téléphone : 09 63 59 10 56",,,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721636,https://www.nosdeputes.fr/jean-francois-parigi
719464,Nadot,Sébastien,H,31,10,NI,sebastien.nadot@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://sebastiennadot.fr|https://urgence-ecologie.fr|https://www.md-progressistes.fr|https://twitter.com/Sebastien_Nadot,Sebastien_Nadot,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719464,https://www.nosdeputes.fr/sebastien-nadot
719830,Démoulin,Nicolas,H,34,8,LREM,nicolas.demoulin@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/demoulinem|https://fr-fr.facebook.com/NicolasDemoulinRepubliqueEnMarche/|http://nicolasdemoulin.fr,demoulinem,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719830,https://www.nosdeputes.fr/nicolas-demoulin
719980,Borowczyk,Julien,H,42,6,LREM,julien.borowczyk@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 39 Rue de Lyon 42600 Savigneux",https://fr-fr.facebook.com/100017706129942/|https://twitter.com/JulienBorowczyk|http://https://www.julienborowczyk.fr|http://www.julien-borowczyk.fr,JulienBorowczyk,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719980,https://www.nosdeputes.fr/julien-borowczyk
721764,Gregoire,Olivia,F,75,12,LREM,olivia.gregoire@assemblee-nationale.fr,oliviagregoire2017@gmail.com,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.oliviagregoire.fr|https://fr-fr.facebook.com/oliviagregoire2017/|https://twitter.com/oliviagregoire,oliviagregoire,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721764,https://www.nosdeputes.fr/olivia-gregoire
720030,Freschi,Alexandre,H,47,2,LREM,a.freschi@outlook.fr,alexandre.freschi@assemblee-nationale.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://fr-fr.facebook.com/Alexandre.V.Freschi/|https://twitter.com/AVFreschi|http://www.alexandre-freschi.fr,AVFreschi,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720030,https://www.nosdeputes.fr/alexandre-freschi
720908,Moutchou,Naïma,F,95,4,LREM,naima.moutchou@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/NaimaMoutchou|https://www.facebook.com/NMoutchou,NaimaMoutchou,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720908,https://www.nosdeputes.fr/naima-moutchou
719624,Couillard,Bérangère,F,33,7,LREM,berangere.couillard@assemblee-nationale.fr,permanence@berangere-couillard.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP Téléphone : 01.40.63.69.84",https://twitter.com/BCouillard33|https://fr-fr.facebook.com/BerangereCouillard33/,BCouillard33,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719624,https://www.nosdeputes.fr/berangere-couillard
721656,Muschotti,Cécile,F,83,2,LREM,cecile.muschotti@assemblee-nationale.fr,collaborateurs@muschotti.fr,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Permanence parlementaire 8 Rue Picot 83000 Toulon",https://twitter.com/CMUSCHOTTI|http://muschotti.fr|https://fr-fr.facebook.com/cmuschotti/,CMUSCHOTTI,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721656,https://www.nosdeputes.fr/cecile-muschotti
607595,Pellois,Hervé,H,56,1,LREM,herve.pellois@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 PARIS 07 SP|Permanence parlementaire 10 Bis Rue Joseph Le Brix 56890 Saint-Avé Téléphone : 02 97 61 52 02",http://www.hervepellois.fr|http://www.hervepellois2017.fr|https://twitter.com/HervePellois,HervePellois,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607595,https://www.nosdeputes.fr/herve-pellois
719600,Poulliat,Éric,H,33,6,LREM,eric.poulliat@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP|Bureau parlementaire 19 Avenue Montesquieu 33160 Saint-Médard-en-Jalles",https://twitter.com/EPoulliat|http://www.ericpoulliat.com|https://fr-fr.facebook.com/ericpoulliat/|http://www.ericpoulliat.fr,EPoulliat,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719600,https://www.nosdeputes.fr/eric-poulliat
720538,Temmerman (De),Jennifer,F,59,15,NI,jennifer.detemmerman@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/Jdetemmerman|https://fr-fr.facebook.com/JenniferDeTemmermanXVNord/|http://jennifer-detemmerman.fr,Jdetemmerman,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720538,https://www.nosdeputes.fr/jennifer-de-temmerman
719946,Peltier,Guillaume,H,41,2,LR,guillaume.peltier@assemblee-nationale.fr,,,"Permanence parlementaire 20 Place de la Paix 41200 Romorantin-Lanthenay|Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",https://twitter.com/G_Peltier|http://www.guillaumepeltier.fr|https://fr-fr.facebook.com/GuillaumePeltier.fr/|http://www.guillaumepeltier.com,G_Peltier,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719946,https://www.nosdeputes.fr/guillaume-peltier
721210,Corbière,Alexis,H,93,7,LFI,alexis.corbiere@assemblee-nationale.fr,,,"Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP",http://www.alexis-corbiere.com|https://fr-fr.facebook.com/Alexiscorbiere/|https://twitter.com/alexiscorbiere|http://www.alexis-corbiere.fi,alexiscorbiere,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721210,https://www.nosdeputes.fr/alexis-corbiere
712014,Ledoux,Vincent,H,59,10,UAI,vincent.ledoux@assemblee-nationale.fr,vincent.ledoux@roncq.fr,,60 Bis Chaussée Albert Einstein 59290 Tourcoing Téléphone : 03 20 11 11 61|Assemblée nationale 126 Rue de l'Université 75355 Paris 07 SP,https://twitter.com/VincentLedoux59|http://www.vincentledoux.com|https://fr-fr.facebook.com/vincent.ledoux.313/|http://www.ville-roncq.fr|http://www.vincent ledoux.com,VincentLedoux59,http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA712014,https://www.nosdeputes.fr/vincent-ledoux
